address,total_tokens_fdream,total_tokens_threebear,total_tokens_aistr,total_tokens_alch,total_tokens_ar,total_tokens_hard,total_holding_tokens,total_value_usd
0x741bfdb9bea6fa505ff9dfe9e8947b29863373fa,0,0,62623.41611957732,0,0,0,62623.41611957732,103.31367211453787
0xca1788efdf152f85c8fbed2b447f6bfe82b8ce14,0,110000,0,0,0,0,110000,103.30602200795194
0x53d13c26dc785bd4f1ee91e7321b828b1573e2a2,0,0,0,0,708787.3664245546,0,708787.3664245546,103.08299788905364
0x4cd012165a45ffd670461aceca6c76e547721bfc,10291.744501945359,0.5755373198892041,0,542751.2170022475,0,0,553043.5370415127,102.98068936942735
0x6d04f64114ebe2125ac77c949c8a193826cc27b2,33130.62213382185,0,51496.48236801417,0,0,0,84627.10450183603,102.93999922863588
0x50ef91a22fb3e4b78332481d9904e8e3e614104a,189441.56450517496,0,0,0,0,0,189441.56450517496,102.82777889008113
0xd62bfefbcba3c270187ff751d8a502865dc9e287,0,109475.69608746395,0,0,0,0,109475.69608746395,102.81362426679462
0xd9ed670d55c293f4c6f1977fe59a60d581bc1428,0,58269.041813452124,0,0,330607.31287522014,0,388876.3546886723,102.8052285693681
0xc6e694e1df2726dd5fab21248a2be552b067d316,0,0,0,0,0,57560.921446199034,57560.921446199034,102.66415058691085
0x03400b9dfe4ba81e3e9186f484db9943371f4e5c,0,0,62162.311205808066,0,0,0,62162.311205808066,102.55295919238435
0xf3fe72b3b55b0404f2d8bac59518df924a36c3a7,188872.43002013036,0,0,0,0,0,188872.43002013036,102.51885600328092
0xf2d5c9dd058d75bd939f74cb1964281550a3c06e,0,0,0,0,703417.5839755759,0,703417.5839755759,102.30203973563025
0x0a4bf868d075a4675df33fc200f68f9df475d6a3,0,0,61914.88378625313,0,0,0,61914.88378625313,102.14476307534031
0x00f204c157ed673eb61cc96513c00890a73dfbf3,0,0,61908.13897985647,0,0,0,61908.13897985647,102.13363575652382
0xc05466652729b4e72832743a72317917bd2ef2af,188007.7146123412,0,0,0,0,0,188007.7146123412,102.04949351154241
0xc8699cea9bca1366ea0af6ccf13266f4662b4d34,0,0,0,567541.4200474973,0,0,567541.4200474973,101.84232131152599
0x91a7781356735a74aa69bde618b5872c18328754,0,0,0,0,700000.7272910229,0,700000.7272910229,101.80510673839338
0x8d0307283b3988fa4580bfb75c867e0a0f4bc564,25584.894200573606,0,42159.516385137336,0,125511.32617780156,0,193255.73676351248,101.69428884843728
0x75087e2e97fa54c6cb15a065f1f8e563ac72cea7,0,108097.35495176523,0,0,0,0,108097.35495176523,101.51916117862228
0x7e75a7fb231a9d118ffbe7ac7b571dd694adfa2f,0,107899.7895016336,0,0,0,0,107899.7895016336,101.33361844462856
0xe70e50cd63a53726d38f6a931496574d873ee38d,7.921729e-12,0,0,564285.9345419636,0,0,564285.9345419636,101.25814156857115
0x0904469857e17d629e94f07379ed6e5aa5fd50a2,0,0,61266.97016024202,0,0,0,61266.97016024202,101.0758604177715
0x0997253216b287e54163d9cc4c9130b69cf60e91,0,0,0,562649.6724232082,0,0,562649.6724232082,100.96452294169768
0xa651ab767dfd8beec267abc3b4e7f29a3300fb6a,0,107499.6794845844,0,0,0,0,107499.6794845844,100.95785686074777
0xb42938a876b09d4eaf75a1ada2fbb35b85a86788,0,0,0,0,0,56601.58751117544,56601.58751117544,100.9531077284248
0x406975ae9a2aacde2189e0c46944fb67541309bf,0,0,61136.99810343225,0,0,0,61136.99810343225,100.86143758213991
0x5bbfb37dd498c6c17f13d54c62e0fc5819f1c504,0,107380.45636356964,0,0,0,0,107380.45636356964,100.8458889847168
0x664c3a556ec04e26afc054aa2581aa3afd3a61c5,0,0,60932.35328642091,0,0,0,60932.35328642091,100.52382253596808
0x7276ff708366aee02ad224d3cceafeedc55ad663,0,45943.61836429004,0,220289.84054944938,122703.75570036066,0,388937.21461410006,100.52311074667399
0x5357861a2a837cafd11306ef7ef94be4ed89f2c1,28835.369963157675,0,51437.27831852295,0,0,0,80272.64828168062,100.51088880936064
0x5039e2936ec2a588cad92e4edcf41a1d3a443186,0,0,36251.35743319569,105312.40974563804,149874.04480325605,0,291437.81198208977,100.5008738647582
0xd6eab95a3e2e6d9e7004f36a17bc2939847ef15f,47300.94814029199,0,33581.56702985207,83484.66426446807,30231.782041714243,0,194598.96147632637,100.45390491463682
0xd187598a16ff3f0baebeaeca7708c56d4d931460,184762.44746275365,0,0,0,0,0,184762.44746275365,100.28798138631967
0xc9b479e190fb6a9ed4268a858f3af3523f78accb,0,106730.37253268226,0,0,0,0,106730.37253268226,100.23536557980165
0xcc8e79c1fd5b7917b66ff75e2c0a787f55e05539,0,0,60757.09704866387,0,0,0,60757.09704866387,100.23469162287505
0x08b3ee2cd6f6643a109020ebbebad063805e70b4,28181.71436795028,23134.929716537034,19231.151233401873,111646.13088629434,78435.96962094746,0,260629.895825131,100.19244540905966
0x09ecd4458487e0485cf1991b7824b3453673b9d2,0,0,0,0,0,56111.085218079155,56111.085218079155,100.07826069650697
0x6c50e008bb5414ac3aaf28309297beb578358a63,0,0,0,557606.3220906061,0,0,557606.3220906061,100.05952026362623
0x2f6f2cafef028632108e2bb00da0da8cba09844f,0,106424.91799602071,0,0,0,0,106424.91799602071,99.94849927901268
0xf3b62ccb195b6173b42dd9b1de7737b3fae657b2,0,0,50266.288931001596,0,116657.06488563014,0,166923.35381663174,99.89346882959455
0xb335d18843137b21db0c9ebc23e7ed9f0d33f14d,0,106349.0936663363,0,0,0,0,106349.0936663363,99.87728918927526
0x3ced24a750076a5cc750f9a8cfd700072dbeac0a,183988.41585212728,0,0,0,0,0,183988.41585212728,99.86784153200988
0xf9ebfd7a6e59b6c16788ba0d0ffabef43ee45263,183926.22620931023,0,0,0,0,0,183926.22620931023,99.83408535575813
0x1c35e7dacb2c3be801048fbfd0a9dfede9b80f7f,0,0,0,0,685513.1758814101,0,685513.1758814101,99.69809933092765
0xf3cdb2a4581d7328d255f3f32a921f5944339e14,29608.18116299118,23358.92895416711,0,341971.68611354474,0,0,394938.796230703,99.37360462484817
0x2b7c090558e57fda174cd70d1c51e654165cd16c,0.4911637460201185,0,60176.316928672044,0,0,0,60176.80809241806,99.2768098088482
0x1d4acb71821d9de6af20665331869edecae7f0af,180947.2323106208,797.9510908875143,0,0,0,0,181745.18340150832,98.96649710133553
0x8ae833b32449f6d8b73e32a0b37e7c563295cb8e,0,105276.50829961292,0,0,0,0,105276.50829961292,98.86997530291042
0xd24507831034a99cb22aa58660b374b90f29d685,182034.97574050073,0,0,0,0,0,182034.97574050073,98.80752560610406
0x9b2e84cb47abf441507ac416c2326a6caaa6c6e0,181837.4448300754,0,0,0,0,0,181837.4448300754,98.70030697731885
0x45854d8d8ef68f56e4f9797331cae66029e71838,0,0,0,0,0,55310.52828605707,55310.52828605707,98.65040833838707
0x85d99a971f9b011765dc8812edbf47e16d73a8ea,181743.33566616933,0,0,0,0,0,181743.33566616933,98.6492250707534
0x7c99f5032e155b64de7c525aa14142ba072f089c,0,0,0,0,0,55280.05464904823,55280.05464904823,98.59605635825535
0x4ad98323ee9cbc96f99c8f72c6680bb2a2e80397,28467.87771105134,0,45241.9037022101,0,58253.9189729398,0,131963.70038620124,98.56272887823985
0x63d6a4640b418e200053ee11066e40a8ccda18ec,0,104935.32458167034,0,0,0,0,104935.32458167034,98.54955409677832
0x658657771daccf462eb3de671828b253855730e2,0,104792.74268824751,0,0,0,0,104792.74268824751,98.41564893114311
0x96b29fa2c022c07c0b9ccd898df88f65575920ac,0,104639.01054222349,0,0,0,0,104639.01054222349,98.27127205422958
0xa346bac66e2b0246bda1c5abaa2db9d57cdb18ce,180771.38829870318,0,0,0,0,0,180771.38829870318,98.12165769526399
0x35be279b2ef0004afcf4ce83c0b5beb605be72f1,0,55716.66395817448,27739.72167325821,0,0,0,83456.3856314327,98.08997492697813
0x32d12513ab62d4dc7143a0f6cb605752ace46822,0,0,0,346426.3507297431,246980.63830091766,0,593406.9890306607,98.08419156026244
0xf1eac3d88a3ab0624797059dac48496634cb9d18,0,0,0,0,0,54970.263150311024,54970.263150311024,98.04352036199566
0x26b27da3d4ed9938a89e1e1fc6b66cd8ff883c11,0,0,59316.58122591777,0,0,0,59316.58122591777,97.85818474080368
0x3befdad41be867e8d7fbf276569ede5f895c154b,0,0,59295.01115696419,0,0,0,59295.01115696419,97.82259928141094
0xf78228d75a6735257c4209360773ae65b33c5d7b,0,103875.89037606085,0,0,0,0,103875.89037606085,97.55459106622676
0xfca31b296ce5269c1bdc51148506c925f4ea8867,0,19646.31060732126,0,440208.9240807716,0,0,459855.2346880929,97.4439221953897
0xe61bec3f10b036cb937ad6e1513c5f2875bd1b0c,0,0,58965.47017302017,0,0,0,58965.47017302017,97.27893540497078
0x42147aba8602ec65523af8d3b6f6a36fbd8132d4,179036.96531350334,0,0,0,0,0,179036.96531350334,97.18022299116487
0xf18aeb4845e6b097841c334a8075665ccd1af77c,178999.58228396747,0,0,0,0,0,178999.58228396747,97.15993170025732
0x7e297fb616cfacfac053030802fb7e4e246d2c08,19119.03801390801,0,52542.4587602032,0,0,0,71661.4967741112,97.06020399974736
0xc39eae22ce66bfe969daf463385512084ef1aa8f,0,0,58634.52692327467,0,0,0,58634.52692327467,96.73295812504342
0x09e6216d45f304624e858db3612461adc43a2728,0,0,58489.19285668743,0,0,0,58489.19285668743,96.4931916441827
0x4765894a94db042f51492fd0d5a72492fa118626,0,0,38629.61154768458,101467.93060725491,100000.00082020303,0,240097.54297514254,96.48108601572845
0xf2a3d0e3336dcce72a0b17b5766dad55a91b9d77,0,102533.87711833772,0,0,0,0,102533.87711833772,96.2942451467967
0x82eb45562f991329ed2867f43fc60f0ba52c3dab,0,0,49553.00281255404,0,99462.78933610309,0,149015.79214865714,96.21605541105
0x994a4fe843a9653113fd3843c68c8924b54dca97,0,92552.14176981874,0,51175.520142163405,0,0,143727.66191198214,96.10311956242164
0xbf68017293574ab4204268db4ffca9991d2e2144,8170.720277708737,68493.9778121027,8874.554463220666,35257.49463358163,42896.986284311766,0,163693.7334709255,95.96726103475486
0xe4c6f7695670f8725927adec4e82c6f5c1c409de,0,0,0,534169.8975436841,0,0,534169.8975436841,95.8539772058152
0x3c25684397ccbefc5a0efb8a284ddf0a1b5e510d,22883.05089138838,0,33479.876189618975,90438.26630619641,80890.80333880399,0,227691.99672600775,95.64766509682705
0x72876f605d5e933bf191d5933565df36ba5db81c,0,101674.63313199999,0,0,0,0,101674.63313199999,95.48728989077118
0x44c980f3542b50aa2b02458be2e5f2f44e33e5cd,175488,0,0,0,0,0,175488,95.25386526972872
0x92e8c440bd5ae54c9d95ce5a4d3bc8151fda63d8,31987.602485797084,0,30902.495860622173,0,184964.87288460473,0,247854.97123102398,95.24491687417839
0x30decae8308b512a0b600eb26300a0a7df1843ff,0,101378.07180427994,0,0,0,0,101378.07180427994,95.20877560851523
0x3eec310b554dcae30e24f2bb86e10126a4ec151a,175362.3252155149,0,0,0,0,0,175362.3252155149,95.18564972798713
0x5f6ebd0eb18515ab06c8d194aeae7773f9d1dabc,0,101211.73622397486,0,0,0,0,101211.73622397486,95.0525622710634
0xd1dfb50ec5d9bffe2260f709007662ff5ed879c3,10000,30704.88801054368,0,20000,24999.999999999996,30000,115704.88801054368,94.99630518886427
0xed1aa7fce57020cccde5ec09d7948c30ded84905,174979.06162739432,0,0,0,0,0,174979.06162739432,94.97761648249097
0xb444692c5f6c8b4ef271c027cc0b608fecd3a575,0,0,0,529229.9244710803,0,0,529229.9244710803,94.96752503305872
0x0bf485bd7ebb82e282f72e7d14822c680e3f7bec,32835.8338085765,3856.525009260205,37522.27593169241,35483.018692900456,35438.86769549297,30.394936597477837,145166.91607452,94.9232568833266
0x5e22b6f2eadf20bbd67b2c226def0ec03ed19fff,0,101038.75624615791,0,0,0,0,101038.75624615791,94.89010887656072
0x8d8c92fd4d58f28896831238e25bcd857099a72f,94435,0,0,0,300000,0,394435,94.88948320023397
0x1b9ad7c2088e2b2b78cd2ed3ebb0f197fb6bd498,99999.99999999999,0,0,0,279051.7199167858,0,379051.7199167858,94.86350471277257
0xd106ca85e27365b2862984c17915e378c34b4b45,0,101000.3480312413,0,0,0,0,101000.3480312413,94.85403796842017
0x47d5a131c7d643b88862a6a4367ad8d477915c07,0,0,0,308422.5008166189,271025.7273084484,0,579448.2281250673,94.76161540517803
0x8be46659ff772b246bfc87aaaa3abf50e50d4a31,0,100820.78997327208,0,0,0,0,100820.78997327208,94.68540679852677
0x8ba371709d9bb12f4e019e80c0abb57f57bcacc6,0,0,57362.07170132587,0,0,0,57362.07170132587,94.63371107454991
0x1fcca4cc0722109f52335043ec3160f2cdbf69e8,0,100729.02208448788,0,0,0,0,100729.02208448788,94.59922338454165
0x391cfa062e0333c232609d0390783e6d04a04219,174221.4178246976,0,0,0,0,0,174221.4178246976,94.56637183496795
0x1b762ffc9cd93ff6567dbef6dbdb9946e12bb8d4,0,0,0,4299.8229855942545,1577.9596880092952,52370.69761904762,58248.48029265117,94.40807573031292
0x309700772862d130c6693057826a9146418186e3,126408.32626347976,0,0,143487.9861,0,0,269896.31236347975,94.36186799382762
0x318edab9fbbce970995fda03ec24047bb6230d8c,0,100388.28722954098,0,0,0,0,100388.28722954098,94.27922372614145
0x52442bccca0f8f3e8a6a426df4b76fcc99951ecd,0,0,0,0,0,52696.070396852636,52696.070396852636,93.98732978271627
0xa8188d5a6d06f83cfa4991912ecfbb444d7ee411,0,0,0,0,0,52686.04080234699,52686.04080234699,93.96944126087224
0x4a8cc354c56a0e11025bf18329a1cf13bd54abcd,0,50189.3161732754,0,0,0,26254.083619666104,76443.3997929415,93.96117351069994
0x451275ec87ea9e7421d791f26683103673c07643,0,100037.68798534686,0,0,0,0,100037.68798534686,93.94995996944428
0xc835ae05691ca5357bf6b4d3fddae4c3339e0c83,0,99999.99999999999,0.861879,0,0,0,100000.86187899999,93.91598735616999
0xe27f79ffd8713b8ed9522810057a9251561016fe,0,100000.71471170259,0,0,0,0,100000.71471170259,93.91523668016427
0x5cba9840101dc771799b8d0439f18200e69246b2,0,99999.99999999999,0,0,0,0,99999.99999999999,93.91456546177447
0xbce5a16d2801083eb194039e8c01cb9e4851eaba,0,99999.99999999999,0,0,0,0,99999.99999999999,93.91456546177447
0x4977ad95bb3058cdd0b591019e266655bbea9e9b,0,99999.99999999999,0,0,0,0,99999.99999999999,93.91456546177447
0xc9d15f4e6f1b37cbf0e8068ff84b5282edef9707,0,99999.99999999999,0,0,0,0,99999.99999999999,93.91456546177447
0x9d3de9c7771f358face2f94d7f304d7c2b7adf56,47832.808562619095,0,41181.52135000933,0,0,0,89014.32991262843,93.90303965498168
0xbf54cac2c188e69ba06703708e0b3db0029d716c,0,0,56903.754249767226,0,0,0,56903.754249767226,93.87759679895233
0x1f378e93bf6100de8e1da65ac9487a1227c88e3f,0,0,0,522785.8680129702,0,0,522785.8680129702,93.81117301155949
0x41e89dccfcd4abd4e187e7c88fc2a8844e1d2462,16198.43125737402,0,51432.26482671996,0,0,0,67630.69608409399,93.64336094827875
0x8e5283a18911b58a818f76fcea3d2f43ce24024d,0,0,56722.392629442766,0,0,0,56722.392629442766,93.57839346356442
0x683717c99dce19d97d1f658636f204c5d654076a,0,0,56700.031923251336,0,0,0,56700.031923251336,93.54150364165979
0x916e6174585c7ae35af81a120e121a76b0e0b102,34681.93694384279,0,33000.00000028926,64722.09990288857,57836.70472017719,0,190240.7415671978,93.2928306803916
0x74e242214046d0e25a004fb1d6e245132208def6,171761.56346665756,0,0,0,0,0,171761.56346665756,93.23117720283413
0xa1278e8a885f2092d6f4cfb4026dbdd1eb8055b7,0,0,0,0,640000,0,640000,93.07885802450558
0x89b9c31a41d16a341a733529d0ab4ff164721276,0,0,34200.6260836703,204254.69202440503,0,0,238455.31810807533,93.07529011613217
0xaf4fc42d5bec9077ea7e29b8f2c47cf737b2dd6f,0,99104.43835495932,0,0,0,0,99104.43835495932,93.07350263439221
0xd4d52b280cebe7211e877497742e8849183ed9d4,171075.4392574676,0,0,0,0,0,171075.4392574676,92.85875297450809
0x4ec5a1d97eab90355cc635152395a311b315be04,0,38107.944896543944,0,0,391480.50333245855,0,429588.4482290025,92.7241580263828
0x1b9ad081e4a94fbb566486f3d86f97a1da1c94b0,0,0,28573.427861189288,253966.84336519887,0,0,282540.27122638817,92.71234168640262
0x9816c966c85c4c947db966a1c536a527b4fddfc6,170615.8338914675,0,0,0,0,0,170615.8338914675,92.60928185619677
0x513361e5e9ec32b5a3490a150b481ffaf3891309,0,0,0,0,0,51871.9183703764,51871.9183703764,92.51739383265077
0x3c8247e3764429e0fd8b720d06908a6fd2762753,169993.36555731538,0,0,0,0,0,169993.36555731538,92.27140966644022
0x385fd77f7b5a1e67222c94304d342ff4752ce92c,0,98125.99987046323,0,0,0,0,98125.99987046323,92.15460638336694
0x6d0f78edd141e68199d31a81199aa71bd34f04d8,0,0,0,512681.90407042956,0,0,512681.90407042956,91.9980698511414
0x9a1eb61d2730984e7051830842c2b5dc722df907,0,0,0,0,0,51549.222432566545,51549.222432566545,91.94184181713864
0xdae13a762d3c4e587110e4a085f49c917a4c1ae2,45420.45925149483,56811.091813194944,0,0,94637.39225238247,0,196868.94331707223,91.77150787014725
0xa6f3d61cf75935c5ee2458b9f8a5c8d8a35ca5fb,0,97685.00606166803,0,0,0,0,97685.00606166803,91.74044896412359
0xf227f7617bfc5d54464873c0ee1f28c6fb362507,0,0,55558.88767509299,0,0,0,55558.88767509299,91.6588883198686
0xbd160c0de7cc1bd36ab1a3a6ec5b801daf92a962,0,97577.7665837783,0,0,0,0,97577.7665837783,91.63973547445998
0xe601d91bc64025b2e59504bd5389065238a10389,0,0,0,0,0,51376.49036133572,51376.49036133572,91.63376142289746
0xbfbd69e77976530d33841690a94b16d8aaf0b033,2583.1535543019645,2513.9748247465072,3003.594625584653,450850.3276105774,13793.300165822995,0,472744.3507810336,91.62707995101987
0x6b76a2aac02891a6b36c05c83267dd41465f0c1c,68110.92849368119,0,32999.73071786627,0,0,0,101110.65921154746,91.41188573566745
0x1e3435bf71fdf29521d96c1087b8b2f21da4e8b5,0,97333.22299995314,0,0,0,0,97333.22299995314,91.41007343034593
0xd84287e85bda75d46912a77f8dce13afa62a19c8,168123.96481176218,0,0,0,0,0,168123.96481176218,91.25670981943043
0xe7bdafa518bdd898ec3312b0cc32cd6f59567b91,168011.71343683766,0,0,0,0,0,168011.71343683766,91.19578042629014
0xa1cc5b86fb96f60d56df651bc9c60f8986a1b2d3,0,97057.89415973246,0,0,0,0,97057.89415973246,91.15149954646174
0x7a41cbbf12cd7180f20bcb27b34bd8ea848777bc,0,0,0,507846.28181764565,0,0,507846.28181764565,91.1303428838868
0x27712b9cdde0983bbc8be6f97ac11ce990460b8c,21306.260495704075,0,32911.82687998061,81291.7703961466,73021.74525254504,0,208531.60302437632,91.06891417041797
0xbc97beb1f1ff45830056c585f49012bf62b6fcea,0,0,55124.965199061895,0,0,0,55124.965199061895,90.94301992447151
0xc44eea1bed61646809935c02f421a29740144d6d,4360.523896140806,18590.158184588086,25566.538217604408,85704.86565495263,92755.23926033046,0,226977.32521361636,90.87362370720442
0x2042745fcce59ac94fc4627add4dd4c040a00989,167200,0,0,0,0,0,167200,90.75518709597603
0xaf77e6ce8fef4b096e909ebe6c475cb991c27675,166964.8568713077,0,0,0,0,0,166964.8568713077,90.62755277397362
0xba7e5fba171995c80dab3a76601ad5a8d298d86b,166877.82948026227,0,0,0,0,0,166877.82948026227,90.58031481250949
0xb5fc2dba1cb8374c2ce897855c6d78005ebe8aba,0,96437.99525461595,0,0,0,0,96437.99525461595,90.56932418341927
0x123618a7a5afe26b34c207e82bcb70b00c901bf0,166732.57972572287,0,0,0,0,0,166732.57972572287,90.50147409092534
0xb31dc0b68d0564d9d39915c5b433b6c08f0835b4,0,96351.20152075303,0,0,0,0,96351.20152075303,90.48781222541386
0xfe4a34d2b6f45af58ac0b0fa56cff4e249fd937e,0,0,54795.7739474,0,0,0,54795.7739474,90.39993302272488
0x4d41ac54d02a1f2216dede8713dd84cb627aeec9,0.5275526675394621,0,45000.670314567105,90000.67308574209,0.5784989639222393,0,135002.4494519407,90.3908703358429
0x93b3a7eb25d0bdd504a36d75cab6a3b699e50a84,0,0,54769.90521636895,0,0,0,54769.90521636895,90.357255798112
0xb5f9a3bc39ef94eb0fcfbd24297f36cc1a45c06a,14374.643392963328,0,30467.48619553625,179699.30187820917,0,0,224541.43146670875,90.31263861538454
0xad01c20d5886137e056775af56915de824c8fce5,0.37992711008942187,2247.6465952009585,41553.4231910159,50802.50076373332,42647.74137474866,2349.8278450488665,139601.51969685778,90.17412998357322
0x8ed3981074b84ed589b9dc9adb740bf1fd9735b8,0,0,54625.35118570006,0,0,0,54625.35118570006,90.1187761901193
0x3edd43f723dfd794bcf78d523ae1ae6f6b5f3e5f,0,0,44643.25151887421,91081.8344477012,0,0,135725.08596657543,89.99485296188318
0x02be92545d73e309b324fb67db5427c60465d923,0,95818.38102106622,0,0,0,0,95818.38102106622,89.98741616844173
0x2fc8bd6537076744d16471839454a6bc0e9286c4,165750.2480844506,0,0,0,0,0,165750.2480844506,89.96827019203802
0x3db5c6bf718a77fc4168d362ad1bc9a5645c37c7,0,95639,0,0,0,0,95639,89.8189512619865
0x9c0151758244837ca4f9e9167d1ad82f1b69e283,0,0,0,500324.4888971363,0,0,500324.4888971363,89.78059672547396
0xe116e725420f63b2e0bc328495589ead8fe4ab88,0,0,0,0,0,50317.08367206666,50317.08367206666,89.74423142325078
0x742dad84a2d61cdd057c9cb7b7591a59f34f9988,0,0,0,500000,0,0,500000,89.72236890040806
0x423b9d94b97b305669fd95705cde32d90756285f,165272.42485986953,0,0,0,0,0,165272.42485986953,89.70891052609508
0x1b78e2026ac8266e4f57f55e895ff8465e6d682c,0,0,0,0,616609.9975805156,0,616609.9975805156,89.67711628326177
0xb3bb49d6ca21e1020ab28a20774051ba6da27fea,0,0,54346.51037437706,0,0,0,54346.51037437706,89.65875548319767
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,164900.88632150934,0,0,0,0,0,164900.88632150934,89.5072415693831
0x226273cc4f911f2c88b09cceb4aac1c01aef1228,96311.70838670978,0,22540.3131294909,0,0,0,118852.02151620068,89.46356532693926
0xf83b7bab3e147e5184e9f6b1141187a43e8ee5f5,0,0,0,498455.561293656,0,0,498455.561293656,89.44522750169872
0xbc8819c1821bc52b5d30d2dd52f0cb6110510005,82346.59525002624,0,0,0,307556.5163859913,0,389903.11163601757,89.4269548105238
0xefbdeec864d5c10ea2e546c536e446b7acfc8708,5552.368320468552,0,47441.64914719316,26732.713946801334,22663.862377184385,0,102390.59379164744,89.37435754863378
0x0fb1acda134e0bf90b20102bdb3c252870ef8f70,164638.26316945543,0,0,0,0,0,164638.26316945543,89.36469125060087
0x66d4198154511366d0a43a92482798c91cfc7122,0,0,0,497745.0792610767,0,0,497745.0792610767,89.31773523965035
0xd1b19834643cd2e49d947f83250d7b856a3c4819,0,0,54127.20493823234,0,0,0,54127.20493823234,89.29695391875525
0x8998c8b2e8f5c523f3fa3a5a1efcc5bdddf2bd02,164123.434216424,0,0,0,0,0,164123.434216424,89.08524509058418
0xbaa0b77700482d2c0c19f804e563c0b62c9934d3,0,0,0,495895.2091085412,0,0,495895.2091085412,88.98578577516305
